Portions are quite large...my bento had several moist pieces of salmon teriyaki, just lightly brushed with sauce.	
Must have been an off night at this place.	0
An inviting place, but the food is just so-so.	
The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.	1
The inside looks like a "countrified", "western" place.	
We'll he doubled check and it was the replacement for the one on the current list, my comment "Sold".	
If that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.	0
No one checked on us for refills or if we needed anything.	
For about 10 minutes, we we're waiting for her salad when we realized that it wasn't coming any time soon.	0
Although they did offer after awhile of seein my daughters mouth on fire to tame them down.	
The food was pretty decent, but the prices were absolutely ******RIDICULOUS!!!!!!!!!!!!!!!!!!!!!!!!!	
Hopnot IPA is a really good IPA Peach Ale is good for a sweeter beer or female	
Be warned these noodles are slurpy and you will get the collagen rich stock all over your clothes if you're not careful.	
My friend loved the salmon tartar.	1
*It appears as if Yama is expanding, There was a sign on the door that said they will be closed on June 10, & 11.	
Won't go back.	0
Extremely Tasty!	1
That's right: no ketchup, no tartar sauce, nothing.	
They do not overload the sushi with rice like many other AYCE places do.	
Waitress was good though!	1
Restaurant accepts cash, visa or mastercard (no personal checks) and they offer a catering menu.	
My favorite is butterscotch.	
good salsa mild and hot chips are good, but could be warm.	
Soggy and not good.	0
Both times I have been so far has been on a weekend for late lunch.	
I'm not sure if it's more restaurant, or more club.	
The Jamaican mojitos are delicious.	1
Which are small and not worth the price.	0
This bar is based more on looks rather than authenticity of Sushi.	
- the food is rich so order accordingly.	1
Ok, maybe the ice ran out, they're busy.	
The shower area is outside so you can only rinse, not take a full shower, unless you don't mind being nude for everyone to see!	0
The service was a bit lacking.	0
Lobster Bisque, Bussell Sprouts, Risotto, Filet ALL needed salt and pepper..and of course there is none at the tables.	0
Hopefully this bodes for them going out of business and someone who can cook can come in.	0
It was either too cold, not enough flavor or just bad.	0
We came here for our parting meal... a bit of a brunch, I suppose.	
I loved the bacon wrapped dates.	1
So for 2 people without a significant amount of food or drinks we ended up paying over 1$$ which is ridiculous for a pub.	
This is an unbelievable BARGAIN!	1
Also there's not outdoor patio, as you'll have to go back downstairs to the restaurant or exit the club to get any fresh air.	
One of the best things about this place is the friendly, kind people who own/work at this restaurant.	
The folks at Otto always make us feel so welcome and special.	1
As for the "mains," also uninspired.	0
Came here and sat down right away.	
Patrick's Day in 2009.	
Ended up costing around $50 including tax and tip.	
The crepes were pretty good so I put up with the treatment for about five visits.	
The 1-thing?	
I didn't like the clam steamer flavor, they had some kind of Italian seasoning on top, like oregano?	
I responded with "why are there no good Mexican food restaurants in Tempe?"	
I really like how they smoosh up the Kalamata olives so that the little crushed pieces are splattered all over the pizza.	
This is the place where I first had pho and it was amazing!!	1
This wonderful experience made this place a must-stop whenever we are in town again.	1
If the food isn't bad enough for you, then enjoy dealing with the world's worst/annoying drunk people.	0
Very very fun chef.	1
You are already getting your meal comped!	
Ordered a double cheeseburger & got a single patty that was falling apart (picture uploaded) Yeah, still sucks.	0
Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's.	1
If it were possible to give them zero stars, they'd have it.	0
The descriptions said "yum yum sauce" and another said "eel sauce", yet another said "spicy mayo"...well NONE of the rolls had sauces on them.	0
I'd say that would be the hardest decision... Honestly, all of M's dishes taste how they are supposed to taste (amazing).	1
The mozzarella was extremely fresh but it was overwhelming with all the tomatoes in it.	
All tables occupied, loud music bumping, and servers running around.	
It's nothing fancy, frilly or Scottsdale...it's casual and comfortable.	
And unfortunately, that continually seems to be the basis with which a restaurant is judged in this town.	
I'm sure many vegetarians who eat there probably feel the same way.	
Of course, the only reason we had a menu was cause they were on the table, not because we were EVER greeted.	
It was a chicken stew flavored with walnuts and pomegranate.	
Hmm, not really sold on this as a good place to have a drink.	
The sea bass that my dad had was flavorful, but I'm a bigger fan of red meat.	
The owner said he didn't know.	
If she had not rolled the eyes we may have stayed... Not sure if we will go back and try it again.	0
I mean, it can't be that much.	
Plenty of TVs inside will make this a great place to be for games,(but still classy enough us ladies will want to come with).	
about another 10 - 15 minutes passed before we got our nachos.	
Everyone is very attentive, providing excellent customer service.	1
Now that we found the wine club I may be here quite a bit more often.	
Julie and Mike were super nice and made my girlfriend and I feel welcome on our first visit to Mr Mama's.	
